subID	Trial	Reward	Reward.Nom	Beta	Time	RT	Max	Mean	Stddev	Plaus	FC5	FC3	FC1	C5	C3	C1	CP5	CP3	CP1
6	18	4.64	veryHigh	-2.092526702	5.8039	0.202	0.4914	0.06504	0.11766	0.588888889	-1.903808973	-1.924148657	-2.002480501	-2.111964733	-2.120263536	-2.103734234	-2.407945609	-2.162823151	-2.095570924
6	19	1.76	low	-1.792943823	5.97895	0.206	0.31738	0.04762	0.07061	0.588888889	-1.795767491	-1.64506509	-1.655481851	-1.903808973	-1.7837913	-1.714798428	-1.966112856	-1.851509474	-1.820158944
6	20	0.44	veryLow	-2.045328444	6.15381	0.198	0.17732	0.02837	0.04344	0.588888889	-2.095570924	-1.917322692	-2.032557956	-2.103734234	-1.987774353	-1.958995389	-2.253794929	-2.055725015	-2.002480501
6	21	0	noReward	-2.064040144	6.32896	0.205	0.15568	0.01895	0.03219	0.588888889	-2.024953356	-1.877317358	-1.845160246	-2.216407397	-2.154165088	-1.958995389	-2.3227878	-2.128631786	-2.047942875
6	22	3.28	high	-1.977068715	6.50378	0.195	0.2537	0.03571	0.05883	0.588888889	-1.931021537	-1.725971729	-1.7837913	-2.154165088	-2.002480501	-1.917322692	-2.273026291	-2.032557956	-1.973281346
6	23	4.4	veryHigh	-1.961503978	6.67836	0.17	0.12764	0.01501	0.02814	0.588888889	-1.995100393	-1.74869998	-1.838851077	-2.047942875	-2.002480501	-1.995100393	-1.966112856	-1.987774353	-2.071473372
6	24	0.12	veryLow	-2.006711789	6.85416	0.215	0.36888	0.03465	0.06534	0.588888889	-1.937941979	-1.62964062	-1.676646662	-2.111964733	-2.055725015	-1.937941979	-2.253794929	-2.302585093	-2.154165088
6	25	2.48	med	-1.824282433	7.02873	0.187	0.21541	0.03337	0.05495	0.588888889	-1.820158944	-1.5945493	-1.619488248	-1.890475442	-1.832581464	-1.789761467	-2.103734234	-1.877317358	-1.890475442
6	26	0	noReward	-2.014027702	7.20323	0.158	0.10564	0.01337	0.02426	0.588888889	-1.958995389	-1.777856564	-1.777856564	-2.162823151	-2.103734234	-1.987774353	-2.154165088	-2.162823151	-2.040220829
6	27	0	noReward	-2.22331993	7.37905	0.205	0.10995	0.01369	0.02292	0.588888889	-1.820158944	-1.883874758	-2.024953356	-2.3330443	-2.302585093	-2.207274913	-2.577021939	-2.419118909	-2.44184716
